sleep_log_entry_id,day_of_week,wake_up_time,day,month,year,overall_score,revitalization_score,duration_sleep_hours,deep_sleep_in_minutes,resting_heart_rate,restlessness,deep_cycle_thirtyDayAvgMinutes,wake_cycle_thirtyDayAvgMinutes,light_cycle_thirtyDayAvgMinutes,rem_cycle_thirtyDayAvgMinutes,deep_cycle_count,wake_cycle_count,light_cycle_count,rem_cycle_count,deep_cycle_minutes,wake_cycle_minutes,light_cycle_minutes,rem_cycle_minutes,sleep_efficiency,total_calories_kcal,total_move_minutes,heart_points,heart_minutes,avg_heart_rate_bpm,step_count,sleep_deviation,sleep_score_ratio
41025,3,0 days 04:59:00,16,6,2022,71.51075188700187,71.51075188700187,6.308,62.28506668821373,61.465,0.06319900820522711,93.79143079143076,60.62,238.24060252764664,87.91016283716286,3.049410768969592,17.085315015594425,17.034162061794415,6.086883052677173,68.6996011904762,44.0811924992219,176.74729641703328,73.27615979678792,87.8081541430945,1492.3220250587785,1.0,38.5,26.1,75.67407922168172,185.0,-1.6920000000000002,0.0706623682568133
120142,4,0 days 06:56:00,17,6,2022,72.55421958596955,72.55421958596955,6.675,68.83344840372045,61.22,0.06380823316578615,91.4176378066378,60.43333333333333,238.51177689032104,87.78027272727275,3.432038836163834,20.182536867816264,19.137610979835443,7.105760905760904,70.07323115233358,46.15893360071302,183.09055471652536,74.2592309904721,88.48775881494605,1633.0144593570742,14.0,38.5,26.1,89.3307852675469,1392.0,-1.3250000000000002,0.07246468031062901
398669,5,0 days 07:28:30,18,6,2022,73.73784407259403,73.73784407259403,6.233,78.50034271773978,61.23,0.06551494523375827,90.84732323232325,59.85333333333333,238.54959435063856,87.80964024864026,3.583780154812506,20.464894719029367,19.690955018837375,7.096313251563249,78.06410383219864,48.10296341947812,185.90205855255863,72.68570657323986,88.5020772871609,1785.6249811856076,4.0,38.5,26.1,78.84155663655316,551.0,-1.7670000000000003,0.0699857497457203
925089,6,0 days 08:40:30,19,6,2022,79.19735524606112,79.19735524606112,6.85,96.90001581751581,61.255,0.07579716176282816,90.97879401154404,59.696666666666665,238.5792803405745,87.16413461538464,4.122841908091907,26.707510693010683,25.100062215562215,8.197380429755434,96.51639219966924,55.227892612017605,214.70192995893,104.63944458572901,88.4750392243857,1785.6249811856076,14.0,38.5,32.3,79.18137595552467,1897.0,-1.1500000000000004,0.08625238449771575
436431,0,0 days 07:22:00,20,6,2022,70.79764958652454,70.79764958652454,7.658,78.1140474802975,61.49,0.07436935012110121,93.83305238225824,60.553333333333335,238.1530766687017,87.67755619380621,3.5052948362095417,21.249871170768216,19.762389723022082,6.627715904465904,76.6813946084514,49.047337335322624,191.488957861583,61.70567971231553,88.16766798985562,1039.450793316199,29.0,19.0,19.0,79.77410817697475,1458.0,-0.34199999999999964,0.07317217468080563
43368,3,0 days 00:55:00,23,6,2022,72.0492968975469,72.0492968975469,8.75,61.031071123321105,61.435,0.06303343644836817,94.04366347541345,60.68,239.8993035950978,87.00588802863805,3.242157604950949,17.55808669761611,17.463186232068587,6.382747530247536,66.61198611111112,41.1622862943157,169.81484622833304,76.26751120382316,97.93021300845423,1467.919277457242,1.0,38.5,26.1,76.44651442307692,284.0,0.75,0.07051456585760207
944996,3,0 days 10:26:30,23,6,2022,80.67671476154561,80.67671476154561,8.067,90.75113455988458,61.86,0.07753837330612338,94.5014098124098,60.333333333333336,240.07705051484464,89.46248606948608,3.6457669054801403,30.02066269269943,28.021042124542127,8.83477432776775,92.57322661050955,58.33549644337146,243.41912208624714,90.13284144068008,88.29924172517775,1740.0782383337241,1.0,38.5,32.3,76.44651442307692,284.0,0.06700000000000017,0.08812019981097209
662269,4,0 days 10:43:00,24,6,2022,81.20881407889495,81.20881407889495,8.575,93.58472796647797,61.625,0.07816680107524206,92.19597763347761,60.26,240.3148025308025,90.80265157065156,3.454649758737992,30.780683634720372,28.53006704406705,8.898001137751136,93.6758629576545,59.03244032356534,242.48124655491566,106.30805106099614,88.30213479884831,1733.573607456744,16.0,38.5,32.3,71.166017147311,1908.0,0.5749999999999993,0.08809121383023796
641614,5,0 days 12:27:30,25,6,2022,81.87248309043895,81.87248309043895,8.808,98.28707567432568,61.505,0.0773819645062375,91.42296572871574,58.12,240.02654133829134,92.1663406038406,3.693067050596462,31.55600533263033,30.264442557442553,8.070323722573722,100.84800889665236,63.07066089248445,241.9197506265664,105.44860309219791,87.04868564401528,1680.533390449546,4.0,38.5,39.0,71.7085020242915,655.0,0.8079999999999998,0.08702774862517597
793904,0,0 days 11:05:30,27,6,2022,77.79211893661895,77.79211893661895,7.7,92.12908755133752,61.83,0.07645788797646823,94.29896834787158,58.94,239.34860323472822,93.6332504995005,3.547864942247295,30.26774251320575,28.97263150738152,8.207714558045438,92.99054764878169,59.67835161597662,242.67056498377792,85.42741833049425,88.15695196802801,1628.3683426198213,9.0,38.5,31.9,72.81101068200493,1049.0,-0.2999999999999998,0.08859818079212488
630003,1,0 days 10:27:00,28,6,2022,77.40473570873571,77.40473570873571,6.592,94.2342254412254,61.8,0.07632483042099981,94.36199916019652,58.86333333333334,239.89826208513716,91.86186072261074,3.7273692883913445,29.408508541295287,27.933325785325792,8.478658002944767,92.76536982259424,61.74856398693905,238.114489876137,84.87808981015834,87.06818740702525,1785.625005687735,26.0,38.5,31.9,74.74183460736623,3060.0,-1.4080000000000004,0.08841645275591312
223688,2,0 days 08:36:30,29,6,2022,77.92136444111448,77.92136444111448,8.35,90.99658677433673,61.335,0.0788973572719371,94.0535675362649,59.21333333333333,239.9801216237466,88.2796977466978,3.405739768401531,24.16629870592369,23.487857198357204,7.610172696856526,87.65032905980007,49.69963934676435,222.0854831973583,88.12260765889602,88.40114336737138,1148.1733820669292,51.0,58.0,39.0,87.63278068644561,5297.0,0.34999999999999964,0.08540044804089877
85834,4,0 days 07:38:30,1,7,2022,78.32308928979516,78.32308928979516,5.917,92.3532798035298,62.55,0.06989885481106235,92.27551406926406,61.016666666666666,239.18376246030667,86.65378990453992,3.888806237879768,21.97125299700299,23.02173171273171,7.730514215631866,91.40902065920265,52.43358195834668,203.63681826644304,89.78207453720456,87.0158633959234,1471.1939525214495,4.0,38.5,26.1,79.98605150214593,528.0,-2.083,0.07718272789243792
931089,5,0 days 10:12:30,2,7,2022,81.86023433919017,81.86023433919017,9.883,100.74576823176821,62.96,0.07480453642403444,92.05741378066378,60.52333333333333,239.52205003384424,86.60277475302475,3.721446584461289,30.733945105820105,26.1424472888223,9.639413009648298,101.19772617635718,59.8074653309653,225.69389772727274,107.14986496401202,87.0643009241509,1748.9379634407858,12.0,38.5,32.3,76.80750521195274,1608.0,1.8829999999999991,0.08640715985273688
66837,6,0 days 08:33:30,3,7,2022,78.48502499298087,78.48502499298087,6.883,97.41886441336443,62.715,0.07522845496039086,91.72498520923521,60.71333333333333,239.14885609815028,86.49694863469864,4.120532569554628,26.153247601527006,24.64613106338106,8.333211064763699,95.11054182626457,61.72020856458355,213.1034624784401,104.48526731779288,86.81916411952915,1503.3369964758222,2.0,38.5,32.3,83.48505906879778,580.0,-1.117,0.08713308677147627
428533,0,0 days 08:19:00,4,7,2022,76.17445626595628,76.17445626595628,5.525,93.53173554223552,62.76,0.07646236236293016,94.33275037870624,61.10666666666667,238.6315671689422,87.02382561882563,3.42416842226401,25.25497529322529,23.69861982461982,6.971168877418881,92.16723653849334,55.73404440004442,214.95139292733413,78.7914880054443,87.31894521698949,1785.624859539255,10.0,38.5,19.0,73.726893676164,1126.0,-2.4749999999999996,0.08471798711179618
229218,1,0 days 06:15:30,5,7,2022,70.11004423354422,70.11004423354422,6.883,68.12988571151071,62.695,0.08036797235135529,94.14182056832053,61.2,238.37099766437274,86.35880511155511,2.9553946919093965,18.327369691038808,17.03475658655071,5.687035954785957,71.49828798932711,42.683099711691845,176.00432527414108,65.34418321663716,87.35751202755485,1785.624859539255,10.948081719206716,38.5,19.0,71.14037526059764,171.0,-1.117,0.0712589830056649
57552,2,0 days 06:45:00,6,7,2022,72.40116230991227,72.40116230991227,5.717,63.0249727078477,62.6,0.0746471392950945,94.12561513486509,61.31666666666667,238.68835083897594,86.481326007326,3.0942151125018764,20.341496621026025,18.580158462452587,7.126318098568101,60.525511854087945,41.67171027447501,181.7152852586011,71.89017054558498,88.21459145946108,1785.6248831356545,9.0,38.5,26.1,79.4312022237665,814.0,-2.2830000000000004,0.07358879242009722
214191,3,0 days 05:59:00,7,7,2022,70.35140223665223,70.35140223665223,6.35,59.81133176545675,62.63,0.07268166683160404,94.1315675158175,61.29,238.75249297978715,87.01800541125542,2.732813174957138,15.834952005782874,16.575096996141117,5.179893800643802,65.93628083028081,42.06147279300223,172.18963442843705,64.89919380762572,87.86266852932232,1785.624896193197,6.0,38.5,26.1,74.49583043780403,548.0,-1.6500000000000004,0.0696842952502522
150402,4,0 days 05:59:00,8,7,2022,70.68743795093796,70.68743795093796,5.717,61.08964128926628,62.46,0.072108393009872,92.27078391053391,61.22,238.72695173399592,87.00096572871573,2.635688976056623,16.073392731723597,16.791842306386428,5.136479982979987,66.67648412698412,42.69628676606621,170.74432490462755,67.4983569266418,87.79691017457205,1785.6248960253986,14.0,38.5,26.1,72.12300208478109,1360.0,-2.2830000000000004,0.0693389080661033
533657,5,0 days 09:31:30,9,7,2022,81.05290766586351,81.05290766586351,7.55,96.53716999666999,62.895,0.07744996872302912,91.78731854256854,60.70333333333333,239.37690020219438,85.46214144189143,3.7356296522105352,28.974729478854485,25.40702090964591,9.256524336774332,96.95547514593956,55.122120120620096,212.83340024191497,106.53108409213475,87.80195628437588,1785.6248907036934,14.0,38.5,32.3,73.76349809885932,1345.0,-0.4500000000000002,0.08465230498206908
392453,1,0 days 09:03:30,27,6,2023,77.73733909146412,77.73733909146412,5.117,92.85985869685865,61.375,0.07700446342135249,94.02444360464096,58.89666666666667,240.114053950679,88.24793339993344,3.6753944103711884,26.642243581581813,25.56321300921301,8.195341189855903,91.1998409201172,49.77207819495321,226.71872674547683,84.82319761894455,89.05836668663675,2658.9571117262067,75.0,19.0,19.0,77.12126476719945,7618.0,-2.883,0.0862834344724513
548972,2,0 days 01:18:00,28,6,2023,70.26152977577978,70.26152977577978,4.467,61.61707473082472,61.365,0.07785038044479607,93.84003548498283,59.083333333333336,239.6493491739742,89.18404803529809,3.251303625596969,16.978304276333688,17.167425770308125,5.847294631294633,67.81448611111112,42.61343737743738,167.45170459219142,69.58262802627085,97.83820949884824,2823.1227435402325,102.0,25.0,25.0,74.40722724113968,9483.0,-3.5330000000000004,0.0696869102937936
940842,2,0 days 11:01:30,28,6,2023,80.45032783882785,80.45032783882785,4.117,93.54319946719944,61.85,0.07789223682289677,94.51823420293157,59.1,239.3848629194879,93.80040509490509,3.451563576945929,30.913047081458846,29.62914973914974,8.319507662544426,94.22438620036502,59.355035589410605,249.88446326115408,86.3074142821976,88.11334380376606,2823.1227435402325,102.0,25.0,25.0,74.40722724113968,9483.0,-3.883,0.08795104019922419
31384,3,0 days 09:15:00,29,6,2023,79.77994694602783,79.77994694602783,8.617,88.98847902097903,61.66,0.0779132245818972,94.14592864737601,59.04333333333334,240.3731942594443,88.45286260961262,3.538991590109236,26.517341021179252,25.40202902652902,8.106841297591302,88.30212678476657,48.09054656917158,221.12429470529477,93.3451259499874,89.14121182731223,3425.6961312166004,157.0,55.0,55.0,77.10736622654622,13735.0,0.6170000000000009,0.08519819353041674
345377,4,0 days 10:57:30,30,6,2023,81.45693709476795,81.45693709476795,5.983,93.9748518148518,61.94,0.07742153281680787,92.23255202399936,58.913333333333334,239.86508156658155,95.25465573315574,3.5613884905943722,30.655138064549828,29.20984454434454,8.612389231139232,93.09716629004477,58.482913896288906,242.41931482406486,105.47856142881028,88.3929459147684,3245.442145291687,154.0,10.0,10.0,80.98575399583044,11417.0,-2.0170000000000003,0.08750554551293768
804004,5,0 days 07:58:30,1,7,2023,60.0,79.46646974267559,3.283,91.14673673548673,62.68,0.07271137443353667,91.70879473304475,60.64,239.09011515390938,86.96125599400601,3.414228329676858,22.16943831985006,21.083193223443228,8.242336467454114,92.57075024752523,51.77937846412847,215.8913680078092,100.17123683590518,87.89101915803404,4551.10492806622,351.0,85.0,85.0,85.06219596942321,30180.0,-4.7170000000000005,0.08096499043343254
913722,6,0 days 09:07:00,2,7,2023,79.57232757928344,79.57232757928344,8.883,98.85223848373847,62.91,0.07669327769649573,91.772762987013,60.623333333333335,239.22085162114584,86.60467193917195,4.065156972929031,27.568893976393973,24.881964257964256,9.303776694667565,97.53682715937431,61.275379921004934,216.4108244073608,106.42381456212915,87.05565720508785,3097.457620921262,104.0,34.0,34.0,75.7505211952745,8753.0,0.8829999999999991,0.08612244873456791
752655,0,0 days 10:42:00,3,7,2023,77.22126545676547,77.22126545676547,8.883,96.73777750027747,63.115,0.07417836578487057,94.46015514061102,60.95666666666666,238.73884275446778,90.19988275613275,3.460018544364132,30.727938001812994,28.08747835497837,8.182133712964596,94.51494898439739,62.70445400895404,243.16194214608913,80.33678421032874,87.30629217963389,2043.5130627390145,30.0,11.0,11.0,74.0900233826968,2951.0,0.8829999999999991,0.08906600955539973
243381,0,0 days 04:39:30,24,7,2023,69.00210241147741,69.00210241147741,4.933,60.57848778998777,61.37,0.08102019377623432,94.33473275743862,61.04,240.0935723489474,84.88242249417252,3.0468591555503326,17.280591840621256,17.16077425515661,6.006996330466919,67.45239880952383,44.3858454138454,181.66022204695895,66.05482139008222,87.08408845413321,3281.349581874454,121.0,18.0,18.0,77.70118137595553,10704.0,-3.067,0.07116619300624717
371071,1,0 days 06:12:00,25,7,2023,70.6672071123321,70.6672071123321,7.817,67.19348004773002,61.215,0.07921703220376171,94.07864560439559,60.28333333333333,240.02095570633077,85.33378721278723,3.4008987347361948,19.296762313666715,18.28360606223842,5.978195591445591,69.66939277253354,44.68182998945501,185.7609726852096,68.78004410944233,87.44792833300042,3088.7927214582646,179.0,198.0,125.0,82.45413481584434,10347.0,-0.18299999999999983,0.0727458573576893
279740,1,0 days 13:13:30,25,7,2023,78.38342113442116,78.38342113442116,4.65,95.93127564102562,61.745,0.07577242986383638,94.36166971916973,58.876666666666665,239.68377734765235,90.90543403818403,3.8680334616364007,30.232718873718866,30.275852064602063,8.63860103122139,98.63656875728442,68.81688898846252,242.55481116814906,101.56541146157484,87.72593024817408,3088.7927214582646,179.0,198.0,125.0,82.45413481584434,10347.0,-3.3499999999999996,0.09380772459979791
95490,2,0 days 09:03:00,26,7,2023,79.50988883338886,79.50988883338886,8.75,92.15260600510597,61.25,0.07694921405158138,94.16831140350877,58.806666666666665,240.46826060513564,86.22019577644579,3.772129342106121,27.04011907536907,25.37541611166612,8.432088091102804,90.30600630611447,48.93552821715324,218.41117532467538,87.10172968501806,89.27263818068658,3062.559849828815,181.0,198.0,123.0,75.20396108408617,10312.0,0.75,0.08522012920290804
814914,3,0 days 07:19:30,27,7,2023,73.37357750582746,73.37357750582746,7.6,78.2649914529915,61.245,0.06506126076009416,93.96091824111559,58.89,240.38787542087545,87.78401612276618,3.515837447193329,21.083704672234063,19.717396244278603,7.405753866503865,76.96285540952631,47.0137996058952,195.7295414038577,73.45658282315095,88.88001925889742,3326.65211809702,153.0,33.0,33.0,79.79951355107714,12042.0,-0.40000000000000036,0.07472798833254361
192317,4,0 days 09:28:00,28,7,2023,81.16288224683814,81.16288224683814,9.067,93.05381943056942,61.38,0.07857229956394067,91.6486750398724,58.57333333333333,240.6415423835424,87.87723157398159,3.3925359468962393,28.20488851426352,25.87885243922744,9.07906869111281,89.8900764522281,49.99354729992231,216.66394449586366,105.2761756608974,88.67446536035,2731.7585243028134,54.0,292.6666666666659,150.0,76.93467685892982,4886.0,1.0670000000000002,0.0853509035570327
318344,5,0 days 05:42:00,29,7,2023,70.72591983016983,70.72591983016983,5.117,60.507892191142176,61.005,0.06366087861681594,91.00309459254198,57.596666666666664,240.29046825396827,88.92095118770123,3.3005407887606033,17.766104406758817,17.530491093873444,4.765020650645654,65.08933333333334,44.2860158730159,171.70329455778133,60.890131118279704,87.80775874019216,4662.053436910282,250.0,323.0,195.0,89.82592077831828,27894.0,-2.883,0.0681066300052079
289773,6,0 days 07:57:00,30,7,2023,79.47988016558604,79.47988016558604,10.833,92.95663095238093,61.375,0.07274726428097966,91.06095173539912,57.483333333333334,240.55053018278025,88.5618227605728,4.323660656337126,25.428608343725976,23.89312987012987,8.689492482463073,93.38953292283189,50.382032509157526,216.68267020780223,106.98781751054815,89.77441644614336,2456.651384450361,19.0,292.6666666666659,195.0,75.53231410701876,2717.0,2.833,0.08594320300943245
601006,0,0 days 07:43:30,31,7,2023,77.99873112998117,77.99873112998117,8.95,92.84467166167161,61.605,0.08109288682764546,94.17835476700799,59.29,240.00990869778374,88.78301612276617,3.7414783055180094,24.98319437044436,23.917557359307363,7.907099313812553,90.46744807810235,49.76974849687352,213.10534983154122,89.84008676918204,87.98943723647298,3075.503583686052,129.0,23.0,23.0,77.71091035441279,9828.0,0.9499999999999993,0.08180282477439609
860412,1,0 days 07:05:30,1,8,2023,72.0273555333555,72.0273555333555,6.067,73.51664836878807,62.65,0.07170080472006507,94.1139634254634,61.12,238.65683352295864,86.91179784104784,3.2078527306027302,20.64674795302736,19.407746263540385,6.776184935434941,73.19856394637605,49.468959762459754,190.3583108863961,71.40209888557717,87.05131816004545,3154.194831055532,195.0,233.0,144.0,78.60562890896456,11143.0,-1.9329999999999998,0.07404207078236269
276011,2,0 days 08:35:30,2,8,2023,77.71048207348211,77.71048207348211,8.833,94.9551595104242,62.765,0.07444116302992523,94.25048051948052,61.04666666666667,238.97146684334191,87.1650463980464,3.589001949847537,24.013561364561355,22.25594017094017,7.589961783586784,93.6307043125103,55.92647377622381,213.96739405447505,79.46983137160115,87.13753388624653,2661.072284647525,60.0,48.0,26.0,75.02084781097984,6613.0,0.8330000000000002,0.08466692778380153
167193,3,0 days 08:02:00,3,8,2023,78.43882078052667,78.43882078052667,7.683,89.61482767232766,62.765,0.07374961503382703,94.10101165501165,61.11,238.98976486530907,86.9100932955933,3.663849347547877,23.247252608502592,22.356924381174384,7.646595236462884,89.82680434321892,50.182447330447346,216.0933464460376,84.9043883036039,88.3484369826617,3508.3902827621664,223.0,215.0,139.0,78.69596942321056,13842.0,-0.31700000000000017,0.08177636178293908
478164,4,0 days 07:24:00,4,8,2023,73.91077504440001,73.91077504440001,8.167,78.57803657453658,62.53,0.06940568801855158,92.29218073593073,61.28,239.19265134919556,86.65014452214453,3.345266289266289,20.228641601046004,19.095701355833715,7.581155603655605,77.09285653660801,49.58387098087097,189.46670313239403,80.31324829466205,87.34211857755754,3057.2833810934394,197.0,231.0,144.0,78.0486448922863,10527.0,0.16699999999999982,0.0737955327949058
233010,5,0 days 07:32:00,5,8,2023,77.29602977577974,77.29602977577974,8.05,91.81400746475751,62.535,0.0712355974611037,91.73712806637808,60.96,239.13225596680016,86.33565154290154,3.245884423582953,20.391170484930143,19.912997670630023,7.3609421411921385,89.24120439095412,50.6685776954527,186.5283379281538,83.06433617287142,87.5504208091489,3145.957261347423,96.0,33.0,33.0,76.58617095205004,9060.0,0.05000000000000071,0.0707069422330487
517441,6,0 days 09:19:00,6,8,2023,80.61339465110049,80.61339465110049,9.8,96.93405078255074,62.915,0.07780222798482547,91.78942965367968,60.666666666666664,239.15017846097268,86.17826803751802,3.645211833101537,28.267328648203645,25.550643731268732,9.084788738179604,94.59592418931595,59.680357008732024,220.0386843064486,105.54281961429523,87.71112375532275,2340.0763842011715,24.0,292.6666666666659,210.0,70.67167832167833,2331.0,1.8000000000000007,0.08613664853189372
251126,0,0 days 07:47:00,7,8,2023,78.1266385003885,78.1266385003885,7.283,96.53974827949827,62.565,0.08049478961380084,94.18080166075751,61.24,238.5302436961188,86.41724858474859,3.5946560180016065,26.2006381026381,24.55842829392829,7.968975781843431,92.84261611671727,49.95850286151757,212.7221229881232,89.01707965465054,88.28221705472855,10131.98290976418,186.0,227.0,140.0,93.1185682326622,9837.0,-0.7169999999999996,0.0804695262685759
758456,1,0 days 07:21:00,8,8,2023,72.6984336219336,72.6984336219336,10.367,77.90928492340993,62.495,0.07471931017666716,94.11804279054277,61.29666666666667,238.4365743839494,86.47251048951048,3.2702004518958865,21.32895047272988,19.88870204958441,7.05268635993636,76.8318882141467,48.49683872935343,186.0274963128978,74.5736755790076,88.19543154797681,7575.485494622048,182.0,218.0,133.0,78.84915773353752,9956.0,2.367000000000001,0.07360441605099102
241902,2,0 days 07:41:00,9,8,2023,78.52031396381399,78.52031396381399,8.4,97.13352858252858,62.49,0.07735456870959899,94.10261116661113,61.193333333333335,238.4776321040071,86.17157323232323,4.048663566009154,24.11851195101193,25.0467493062493,7.880246899614546,96.15599760829087,51.223651018915724,206.8273117876277,88.75329716108635,88.32580852611375,9702.988633258292,32.0,211.0,136.0,65.42376237623762,2887.0,0.40000000000000036,0.08162840233843438
26399,3,0 days 07:03:00,10,8,2023,73.78414080364077,73.78414080364077,6.733,75.01323624986125,62.52,0.06819506006367336,94.11183735708734,61.28,238.84563138767558,86.29065223665222,3.0601084658805244,20.68221809399749,19.32043292981529,7.1328930883930886,75.85957889846237,45.12458503859973,183.63743022474608,74.73692869756377,88.52395589043125,9835.897986751184,98.0,48.0,48.0,73.60843819393043,9791.0,-1.2670000000000003,0.07289662797658936
696763,4,0 days 09:17:00,11,8,2023,79.91974160969747,79.91974160969747,8.417,92.30876234876231,62.405,0.07583236230772149,92.21171645021644,60.983333333333334,239.3199875037817,85.88215906315905,3.5734355122002177,26.301444259444246,24.805333139083146,8.908749620749612,91.54666365396385,53.84839333814334,211.03133006699179,100.23184227759108,87.67326909436446,2172.5536596417446,8.0,292.6666666666659,150.0,77.4739402362752,1076.0,0.4169999999999998,0.0838395193624689
37772,6,0 days 09:44:30,13,8,2023,80.91309855830441,80.91309855830441,10.25,96.68849270174267,62.16,0.07535948235614769,91.68993759018763,60.58,238.9329189704631,85.56969613719612,3.6289692284839323,28.38169520757021,25.592135628260625,8.70750924806188,97.13120343070769,59.82626546601549,220.60406008207477,107.20431950247897,87.48132099721622,2080.7673233490004,15.0,292.6666666666659,210.0,75.04551772063934,1568.0,2.25,0.08596557729796467
289888,0,0 days 08:47:00,14,8,2023,77.45121620046623,77.45121620046623,7.583,93.1127172484378,61.395,0.0766330095144299,94.33458371203959,61.11666666666667,238.61250198412696,86.06239024864026,3.8199569531775417,25.67610988085987,24.128996919746925,7.871037087912091,92.62658912266782,54.22766864616867,215.6933657045568,85.71006387310375,87.89151430295297,3080.7843545115206,178.0,217.0,133.0,77.32870048644892,9383.0,-0.4169999999999998,0.08609493279677585
314480,2,0 days 07:09:00,16,8,2023,73.52646810134306,73.52646810134306,7.3,76.48841667156374,61.395,0.07341535958648822,94.01583735708734,60.97,238.16355394142897,85.84399447774447,3.1724374506212736,20.66078893981833,19.332217756100114,7.11930747030747,76.39722657381684,48.71260526184055,187.67415579011643,74.34709722796411,87.98553751051816,3246.608618579481,186.0,217.0,136.0,78.95720399429386,10494.0,-0.7000000000000002,0.07357060147081447
730738,3,0 days 07:59:00,17,8,2023,79.25755346450936,79.25755346450936,6.683,90.00572918094977,61.355,0.07116037040568124,93.96100768675765,60.81,238.3774459619901,85.35086893661894,3.5086523545082353,23.510097698597672,22.691067543567545,7.8479012360188865,89.05049609189787,49.1615600728248,219.87495220139346,87.98178839482678,89.24151179278434,3233.2990155242314,170.0,221.0,134.0,79.06845031271716,9036.0,-1.3170000000000002,0.08316472828303177
882096,4,0 days 09:49:00,18,8,2023,80.91858260203847,80.91858260203847,8.383,91.56714405039403,61.455,0.07329178718739392,91.58072510822511,60.556666666666665,239.01971310225724,84.8598944111444,3.5458396162660875,28.137135681584198,25.745804820179824,8.718221246589664,89.60342318399834,51.36129240204239,221.2398773024362,103.47614099257868,88.77807443501018,2581.477170511266,28.0,292.6666666666659,150.0,77.8860319666435,2789.0,0.3829999999999991,0.08487991986227507
881537,5,0 days 05:04:00,19,8,2023,71.19088059163059,71.19088059163059,6.2,62.39773191187896,61.09,0.0634509014921981,90.98569877344879,60.153333333333336,238.42077929532346,86.31486224886224,3.268636831606646,17.468365973895388,16.635765624897978,6.099218495012615,67.21596626984126,45.51068894068894,173.95426195149878,72.12286922026209,87.84763149712221,4784.791685200473,264.0,309.0,210.0,93.11014593467686,27164.0,-1.7999999999999998,0.06857767004668341
279736,6,0 days 07:16:00,20,8,2023,73.66522644022639,73.66522644022639,9.083,78.79837168387171,61.13,0.06505597591960989,91.05677020202023,60.09,238.71106765511183,85.89246084471084,4.1813751085515785,21.349808263087667,20.08147916136152,7.583908841158836,76.35906135531133,49.03025171451643,191.60060479797986,72.1928655395459,89.32697410136566,2454.7667140868493,14.0,292.6666666666659,210.0,83.57423904974016,1791.0,1.0830000000000002,0.0712516473422395
428298,6,0 days 21:01:30,20,8,2023,60.0,80.38813427259016,3.533,98.60294605394603,61.6,0.07597602751118382,91.45658369408369,58.12,238.01995923575333,89.8964497169497,3.6554483433233425,31.650519836644836,30.32801687201687,8.938007121046594,100.81323077572507,66.28722287217141,241.57116808818992,85.13647186373429,96.55854015603424,2454.7667140868493,14.0,292.6666666666659,210.0,83.57423904974016,1791.0,-4.4670000000000005,0.09220298284681802
988652,0,0 days 07:07:30,21,8,2023,71.4635889527139,71.4635889527139,7.133,75.07817807192808,61.365,0.07298282200439754,94.18906609077197,60.63,239.63287718300222,85.70812390387391,2.8515486866075097,21.218373104020156,19.57916356029592,6.601898467273468,74.79544932755476,48.29228367982781,189.70288161984226,60.452875338384246,88.01165685226653,2594.057605162596,31.0,230.0,144.0,76.90602322206095,3097.0,-0.867,0.07309029760992042
540611,1,0 days 07:59:00,22,8,2023,78.67964332889338,78.67964332889338,7.817,94.37385125985124,61.34,0.08403803858698237,94.3361958041958,61.00666666666667,239.54570630758138,85.57033169608171,3.3403293433690466,25.888415203532837,24.48427344877345,7.894854181221833,91.45774130026588,50.62902092678564,223.13113048063056,82.932805687447,88.99218682129052,3395.73733323346,212.0,239.0,144.0,80.38742182070882,12009.0,-0.18299999999999983,0.08444496742039187
57660,2,0 days 06:58:30,23,8,2023,72.71343258130754,72.71343258130754,8.1,72.33141866466866,61.365,0.07392176267359048,94.27354623154622,61.026666666666664,239.68748829411334,85.33698942723942,3.359827420128889,21.40332263760204,19.83962973301209,7.248964003589002,73.11097948215468,47.376850634115335,191.3634328888347,76.53910883980431,88.3255359997958,3294.42336681466,179.0,205.0,125.0,80.02362751911049,10127.0,0.09999999999999964,0.0746724956610238
106933,3,0 days 07:58:30,24,8,2023,79.55407047527636,79.55407047527636,8.35,90.17103205128205,61.315,0.07305570666985377,94.25484751359748,60.97666666666667,240.678685962186,85.04884476634476,3.342005376486257,23.42700130887629,22.96533152958153,7.901265288632937,88.00213372687955,48.37183165309637,218.7085321214734,88.06867400720773,89.49250589933332,2638.028195548147,29.0,100.6666666666667,82.995,74.52015288394719,3590.0,0.34999999999999964,0.08314050272029838
481493,4,0 days 07:38:00,25,8,2023,78.97484331354919,78.97484331354919,7.817,92.50436044511045,60.865,0.06838316632659597,91.59552633477634,60.18666666666667,240.869103951604,85.76866258741258,3.9902236304545107,23.049053881303863,23.772534548784552,7.985056219923864,90.82299420688047,48.84647896221426,212.38476507805933,91.42735425797109,89.05967892745784,3227.639805382317,192.0,246.0,150.0,78.11570535093816,10241.0,-0.18299999999999983,0.07910336651484655
702878,5,0 days 08:17:00,26,8,2023,78.6004422146481,78.6004422146481,8.65,94.62248329448329,60.91,0.07622434879277941,90.76684459254197,57.14,240.58169823694828,86.07071120546121,3.6865435210214614,23.452522011127247,23.673809218559214,7.909953324453325,93.13251160438345,50.10555708643207,215.30398475625688,102.77809416412046,88.90007057716484,2615.448490722081,43.0,292.6666666666659,203.025,72.10006949270327,3709.0,0.6500000000000004,0.08603086654232371
